ticker,date,open,high,low,close,volume
AAPL,2021-07-02,113.2402,114.0302,111.3159,112.1059,20736686
AAPL,2021-07-05,116.2924,117.2501,115.3307,116.2884,13275520
AAPL,2021-07-06,118.951,119.5179,118.4972,119.0641,6422569
AAPL,2021-07-07,117.7413,118.6916,117.0018,117.9521,31573993
AAPL,2021-07-08,113.8764,114.605,113.2507,113.9792,48468948
AAPL,2021-07-09,117.9115,118.3328,116.6863,117.1076,47404942
AAPL,2021-07-12,115.5475,117.4538,114.9333,116.8397,36202256
AAPL,2021-07-13,120.6866,121.0472,119.4076,119.7683,37938405
AAPL,2021-07-14,115.1834,116.3218,114.8709,116.0093,23588002
AAPL,2021-07-15,114.4741,115.0297,114.0714,114.627,31361580
AAPL,2021-07-16,114.3929,115.7537,113.2783,114.639,14678599
AAPL,2021-07-19,115.0844,115.8442,113.987,114.7467,9821437
AAPL,2021-07-20,112.8098,114.8265,111.7018,113.7185,38965486
AAPL,2021-07-21,115.41,116.0714,114.4826,115.144,22092112
AAPL,2021-07-22,113.8522,114.3976,112.1661,112.7114,1234000
AAPL,2021-07-23,111.6249,113.0985,110.9173,112.3909,45820469
AAPL,2021-07-26,112.7685,113.4215,112.0086,112.6617,26487961
AAPL,2021-07-27,113.45,114.2016,113.0753,113.8268,29189328
AAPL,2021-07-28,115.7042,116.5478,114.6148,115.4584,28771045
AAPL,2021-07-29,112.9012,113.3663,112.4252,112.8904,29529068
AAPL,2021-07-30,109.1281,110.2617,108.3457,109.4793,14693090
AAPL,2021-08-02,112.5869,113.4153,111.4844,112.3129,11688877
AAPL,2021-08-03,114.0818,114.4934,112.6503,113.0618,47374413
AAPL,2021-08-04,111.2756,111.7116,110.9459,111.3819,26732334
AAPL,2021-08-05,115.305,116.265,113.9315,114.8915,48775541
AAPL,2021-08-06,114.413,115.8426,113.7279,115.1576,42279258
AAPL,2021-08-09,117.3421,118.2522,116.9959,117.906,2097996
AAPL,2021-08-10,118.3442,119.5203,116.8892,118.0653,26765616
AAPL,2021-08-11,123.946,124.3069,122.6721,123.033,44518366
AAPL,2021-08-12,127.6556,128.6385,126.4462,127.4291,28534580
AAPL,2021-08-13,126.5977,128.0486,125.3452,126.7961,5817911
AAPL,2021-08-16,129.2836,129.8392,128.7285,129.284,46869730
AAPL,2021-08-17,130.1448,131.4307,129.6777,130.9636,5858939
AAPL,2021-08-18,135.0048,135.4638,134.1389,134.5979,40809029
AAPL,2021-08-19,132.6078,133.2381,131.3949,132.0253,32456964
AAPL,2021-08-20,133.5467,134.2854,133.1107,133.8493,2383640
AAPL,2021-08-23,136.3916,137.7644,135.3401,136.7129,35068385
AAPL,2021-08-24,132.1631,132.5547,131.596,131.9876,7051865
AAPL,2021-08-25,128.6193,129.7155,127.8046,128.9008,30404164
AAPL,2021-08-26,123.7085,124.9838,122.474,123.7494,7434323
AAPL,2021-08-27,124.3766,125.4357,122.0253,123.0844,22340869
AAPL,2021-08-30,124.7093,125.7518,123.821,124.8635,1685503
AAPL,2021-08-31,128.4417,129.2895,127.8245,128.6722,43365681
AAPL,2021-09-01,128.4458,129.7882,127.5207,128.8631,11311825
AAPL,2021-09-02,133.6249,134.484,132.2705,133.1295,18114499
AAPL,2021-09-03,129.3878,130.2427,128.6502,129.5051,27744056
AAPL,2021-09-06,124.7611,125.6031,124.3255,125.1675,5777421
AAPL,2021-09-07,125.8545,126.9985,123.8846,125.0285,26557004
AAPL,2021-09-08,126.8869,127.6269,125.2526,125.9926,23473606
AAPL,2021-09-09,125.5323,126.4088,125.0337,125.9102,21476459
AAPL,2021-09-10,119.6827,121.4454,119.0474,120.8102,30993846
AAPL,2021-09-13,121.2025,121.8786,119.919,120.595,15692370
AAPL,2021-09-14,117.0873,118.5124,116.0644,117.4895,35132542
AAPL,2021-09-15,119.5444,120.4972,118.1208,119.0736,5218346
AAPL,2021-09-16,118.7683,120.9419,117.7764,119.9499,24741419
AAPL,2021-09-17,118.2416,118.5456,117.4122,117.7162,26061794
AAPL,2021-09-20,115.807,117.1675,115.1521,116.5126,33688546
AAPL,2021-09-21,114.4871,115.1841,113.3733,114.0703,47884754
AAPL,2021-09-22,113.9355,114.2367,113.6262,113.9274,17270947
AAPL,2021-09-23,115.5708,116.6412,115.0542,116.1246,41707746
AAPL,2021-09-24,113.626,114.7916,112.6921,113.8577,12524217
AAPL,2021-09-27,115.406,115.8118,114.6055,115.0113,24703983
AAPL,2021-09-28,113.8583,114.5997,113.0567,113.7981,10324391
AAPL,2021-09-29,112.335,112.7958,111.5469,112.0077,31717847
AAPL,2021-09-30,112.8727,113.1623,111.4787,111.7682,11548540
AAPL,2021-10-01,108.6216,109.9496,108.1499,109.4779,3906492
AAPL,2021-10-04,109.1478,110.2109,107.2092,108.2723,38088582
AAPL,2021-10-05,105.7644,106.6641,104.8095,105.7092,23919530
AAPL,2021-10-06,109.4516,111.0118,108.3855,109.9457,40240753
AAPL,2021-10-07,109.2914,110.7009,108.6138,110.0233,29412258
AAPL,2021-10-08,108.3917,108.8548,108.0311,108.4943,48878943
AAPL,2021-10-11,109.4617,110.1819,108.2394,108.9596,1122019
AAPL,2021-10-12,108.6457,109.3573,108.0035,108.7151,30731980
AAPL,2021-10-13,109.0535,110.0095,107.2796,108.2357,2765317
AAPL,2021-10-14,108.7783,109.9279,108.4238,109.5734,17956217
AAPL,2021-10-15,111.2393,111.9315,110.5538,111.246,29058751
AAPL,2021-10-18,109.3827,110.471,108.9836,110.072,9202637
AAPL,2021-10-19,109.0094,109.5464,108.2746,108.8116,33676719
AAPL,2021-10-20,108.6945,109.5635,107.3457,108.2147,20904238
AAPL,2021-10-21,103.1282,103.9729,102.5008,103.3456,30014013
AAPL,2021-10-22,98.9553,100.7941,98.422,100.2608,43536771
AAPL,2021-10-25,103.142,103.7044,102.477,103.0395,41600359
AAPL,2021-10-26,106.7183,107.3515,105.8526,106.4858,3416826
AAPL,2021-10-27,106.1709,107.0596,105.068,105.9567,5290447
AAPL,2021-10-28,107.8479,108.833,106.2005,107.1856,46806781
AAPL,2021-10-29,107.2773,108.8973,106.2349,107.8549,1144771
AAPL,2021-11-01,115.0952,116.059,113.7414,114.7051,6749593
AAPL,2021-11-02,118.0019,118.5727,116.7318,117.3025,12386719
AAPL,2021-11-03,115.9623,117.8991,115.0659,117.0028,19598124
AAPL,2021-11-04,114.9715,115.6352,114.1243,114.788,31020801
AAPL,2021-11-05,110.8784,111.6488,110.3882,111.1586,44660574
AAPL,2021-11-08,111.5664,112.5948,110.5834,111.6119,9499970
AAPL,2021-11-09,110.1273,110.4338,109.6297,109.9362,23311047
AAPL,2021-11-10,106.5928,107.8429,105.603,106.8531,11425111
AAPL,2021-11-11,105.1239,106.109,104.4951,105.4802,22444808
AAPL,2021-11-12,103.2407,103.9921,102.4717,103.2231,3362854
AAPL,2021-11-15,106.1852,107.5605,105.3903,106.7656,8284268
AAPL,2021-11-16,108.0749,109.666,107.0737,108.6649,36963841
AAPL,2021-11-17,109.0166,109.807,107.8571,108.6475,49025351
AAPL,2021-11-18,111.2686,112.7065,110.4735,111.9114,15342726
AAPL,2021-11-19,112.4582,112.7944,111.7485,112.0847,44682162
AAPL,2021-11-22,110.4254,111.1291,109.4668,110.1705,20828838
AAPL,2021-11-23,112.5982,113.9901,112.1863,113.5782,45729321
AAPL,2021-11-24,114.4201,115.731,113.4981,114.809,18552508
AAPL,2021-11-25,113.1233,113.8364,111.7387,112.4519,21704568
AAPL,2021-11-26,111.475,112.8762,110.6234,112.0246,20110863
AAPL,2021-11-29,109.8243,110.3895,109.5147,110.0799,11298825
AAPL,2021-11-30,107.3246,107.6604,106.7414,107.0772,10989349
AAPL,2021-12-01,109.5064,110.3651,108.2204,109.0791,1189073
AAPL,2021-12-02,113.1827,113.6698,112.8381,113.3253,24893188
AAPL,2021-12-03,109.8701,110.5337,109.5357,110.1993,29273372
AAPL,2021-12-06,112.2397,112.5284,111.1584,111.4471,33653734
AAPL,2021-12-07,110.9627,112.0269,108.9421,110.0063,28504225
AAPL,2021-12-08,109.4729,110.3478,108.0648,108.9397,13754301
AAPL,2021-12-09,107.7026,108.2569,107.1023,107.6566,25959148
AAPL,2021-12-10,105.3847,106.3122,104.8848,105.8123,8752342
AAPL,2021-12-13,105.4753,106.4576,104.9327,105.9151,21636100
AAPL,2021-12-14,104.4416,105.3072,103.3038,104.1694,35613597
AAPL,2021-12-15,104.9535,105.7348,103.953,104.7344,39854533
AAPL,2021-12-16,105.3625,105.7694,104.2223,104.6292,25373175
AAPL,2021-12-17,104.469,104.8653,103.7341,104.1304,4933817
AAPL,2021-12-20,101.4888,102.5884,101.1577,102.2573,12894780
AAPL,2021-12-21,101.6162,102.3695,100.3312,101.0845,41487405
AAPL,2021-12-22,102.1112,103.4682,101.2663,102.6233,18353731
AAPL,2021-12-23,103.4576,104.1218,102.9924,103.6566,11751068
AAPL,2021-12-24,101.7768,102.0469,101.3796,101.6497,38841814
AAPL,2021-12-27,102.8681,103.1855,101.5344,101.8518,3050053
AAPL,2021-12-28,105.0017,106.0107,102.3849,103.394,6021983
AAPL,2021-12-29,100.3022,100.7738,99.5273,99.9988,2985681
AAPL,2021-12-30,100.9989,101.9274,100.1629,101.0915,3561913
AAPL,2021-12-31,100.0272,100.744,99.0438,99.7606,38622216
AAPL,2022-01-03,101.3534,101.8947,100.3643,100.9056,48064265
AAPL,2022-01-04,99.2176,99.7787,98.8158,99.3769,46278419
AAPL,2022-01-05,96.714,97.0409,95.5267,95.8536,41180087
AAPL,2022-01-06,92.8905,93.5504,92.1238,92.7837,35443130
AAPL,2022-01-07,93.1042,93.8759,92.1013,92.873,28374402
AAPL,2022-01-10,93.6675,94.3518,92.6725,93.3567,2559657
AAPL,2022-01-11,91.8767,92.4705,91.0895,91.6834,28397770
AAPL,2022-01-12,93.2514,93.5128,92.6005,92.8619,42751338
AAPL,2022-01-13,89.5495,90.7038,88.6725,89.8267,42252240
AAPL,2022-01-14,89.4577,90.4698,88.696,89.7081,40492703
AAPL,2022-01-17,87.0798,87.9727,86.6686,87.5615,20457475
AAPL,2022-01-18,86.6173,87.4686,85.5761,86.4273,42321256
AAPL,2022-01-19,86.8462,87.453,85.9025,86.5093,34334226
AAPL,2022-01-20,85.228,85.812,84.4494,85.0334,9830852
AAPL,2022-01-21,85.0884,85.7728,83.6975,84.3819,35045431
AAPL,2022-01-24,86.0949,86.8368,85.3555,86.0973,37743621
AAPL,2022-01-25,85.3943,86.0261,84.4779,85.1097,14200674
AAPL,2022-01-26,86.0717,86.8436,85.7722,86.5441,40755285
AAPL,2022-01-27,84.4469,85.0369,84.0207,84.6107,32802560
AAPL,2022-01-28,85.8094,86.6184,84.703,85.512,42177043
AAPL,2022-01-31,88.387,88.7553,87.645,88.0133,32148181
AAPL,2022-02-01,83.6452,84.2116,83.202,83.7683,9796015
AAPL,2022-02-02,82.4143,82.9171,81.941,82.4438,43814198
AAPL,2022-02-03,82.7679,83.8842,82.2845,83.4009,2303306
AAPL,2022-02-04,82.9146,83.6524,82.3251,83.0629,6489612
AAPL,2022-02-07,84.0543,84.8554,82.8806,83.6817,26586426
AAPL,2022-02-08,82.9147,83.2707,82.321,82.677,44570690
AAPL,2022-02-09,83.0276,83.3101,82.5377,82.8203,42999675
AAPL,2022-02-10,82.5833,82.912,82.2341,82.5628,16599691
AAPL,2022-02-11,84.5168,85.2902,83.7403,84.5138,14984342
AAPL,2022-02-14,84.6645,85.5687,84.0407,84.9449,29028173
AAPL,2022-02-15,85.8192,86.2164,85.1232,85.5204,3343136
AAPL,2022-02-16,84.9974,85.7285,84.0877,84.8188,40122449
AAPL,2022-02-17,84.2023,84.955,83.2431,83.9957,48298672
AAPL,2022-02-18,83.0531,84.009,82.3163,83.2722,33717050
AAPL,2022-02-21,83.028,84.72,82.2398,83.9317,5422888
AAPL,2022-02-22,83.6846,84.0501,82.8625,83.228,46507400
AAPL,2022-02-23,83.5113,84.3951,82.828,83.7117,40978774
AAPL,2022-02-24,86.8831,87.7791,86.3636,87.2596,14710025
AAPL,2022-02-25,89.1011,89.8838,88.0105,88.7932,17862382
AAPL,2022-02-28,88.0432,88.9186,87.3406,88.2161,45416046
AAPL,2022-03-01,90.84,91.5921,89.609,90.3611,46922006
AAPL,2022-03-02,89.9031,90.5682,88.9615,89.6266,48001629
AAPL,2022-03-03,86.3407,86.6704,85.717,86.0466,46807896
AAPL,2022-03-04,83.7532,84.8847,83.1977,84.3292,18075099
AAPL,2022-03-07,81.7245,82.5275,80.4292,81.2322,24627745
AAPL,2022-03-08,80.7685,81.5373,79.8944,80.6631,13541175
AAPL,2022-03-09,80.5439,80.9207,80.316,80.6929,21410862
AAPL,2022-03-10,83.5041,83.8158,83.1325,83.4443,32280152
AAPL,2022-03-11,83.2457,84.2846,82.9527,83.9917,2443401
AAPL,2022-03-14,83.7953,84.4597,82.96,83.6244,32523533
AAPL,2022-03-15,84.5855,85.7572,83.8515,85.0231,24547369
AAPL,2022-03-16,80.795,81.6787,80.4613,81.3451,26781240
AAPL,2022-03-17,81.1072,82.2437,80.5928,81.7293,13479981
AAPL,2022-03-18,83.4609,84.1917,82.2683,82.9992,11646841
AAPL,2022-03-21,80.3271,81.225,79.6828,80.5807,28898230
AAPL,2022-03-22,83.0774,83.6188,81.9038,82.4452,35740862
AAPL,2022-03-23,82.7829,83.5803,82.2078,83.0052,5155304
AAPL,2022-03-24,81.6159,82.8383,81.0963,82.3187,24692312
AAPL,2022-03-25,82.9017,83.7615,82.5072,83.3671,24487821
AAPL,2022-03-28,87.7795,88.3672,86.6526,87.2404,15495074
AAPL,2022-03-29,87.49,88.2296,86.8188,87.5583,38363827
AAPL,2022-03-30,87.7528,88.7904,86.9565,87.994,33204847
AAPL,2022-03-31,87.2591,87.8931,86.5553,87.1893,30073121
AAPL,2022-04-01,85.935,86.6386,85.0163,85.7199,3659786
AAPL,2022-04-04,87.6423,87.9648,86.8328,87.1553,35715146
AAPL,2022-04-05,86.2963,86.8071,85.165,85.6758,9701524
AAPL,2022-04-06,85.6442,86.019,85.4237,85.7985,30301140
AAPL,2022-04-07,84.4193,85.3524,84.0496,84.9827,47177493
AAPL,2022-04-08,85.6234,86.4827,84.9414,85.8008,26514668
AAPL,2022-04-11,86.4877,87.3461,85.5168,86.3752,34188742
AAPL,2022-04-12,87.7614,88.4724,87.4753,88.1863,45923382
AAPL,2022-04-13,86.8736,87.7724,86.3925,87.2914,39803007
AAPL,2022-04-14,86.9707,87.7088,86.0835,86.8215,20708747
AAPL,2022-04-15,85.1177,85.4816,84.7746,85.1385,21101240
AAPL,2022-04-18,84.3991,84.9614,83.823,84.3853,22652433
AAPL,2022-04-19,84.702,85.7045,84.022,85.0245,17095285
AAPL,2022-04-20,86.2221,86.9361,85.6075,86.3215,46411322
AAPL,2022-04-21,84.3524,85.0754,84.0211,84.744,35968906
AAPL,2022-04-22,86.6146,87.06,85.7854,86.2308,42604850
AAPL,2022-04-25,89.0594,89.8017,87.8584,88.6007,10750033
AAPL,2022-04-26,88.5117,89.9311,87.9171,89.3364,23021977
AAPL,2022-04-27,92.3224,92.989,92.0869,92.7534,40754383
AAPL,2022-04-28,90.6457,92.0786,89.8961,91.3291,49544005
AAPL,2022-04-29,88.7941,89.33,88.5478,89.0837,2569720
AAPL,2022-05-02,85.9344,86.666,85.2387,85.9703,27293611
AAPL,2022-05-03,87.9394,88.9374,87.5834,88.5815,6181930
AAPL,2022-05-04,89.3347,90.6176,88.4654,89.7484,42050542
AAPL,2022-05-05,89.1986,90.1202,88.7271,89.6486,39689071
AAPL,2022-05-06,90.2455,90.6919,89.7056,90.152,44878697
AAPL,2022-05-09,88.176,88.4948,87.8266,88.1454,44925579
AAPL,2022-05-10,92.2302,93.0078,91.7866,92.5642,21348603
AAPL,2022-05-11,92.8858,93.728,91.9616,92.8038,31319948
AAPL,2022-05-12,92.7528,93.9345,91.8253,93.007,16955843
AAPL,2022-05-13,94.2387,94.8635,93.7421,94.3669,22691366
AAPL,2022-05-16,96.0763,96.6351,94.7203,95.2791,27875637
AAPL,2022-05-17,96.3482,97.1057,94.9491,95.7067,42292602
AAPL,2022-05-18,93.5934,95.0672,92.7317,94.2055,18686426
AAPL,2022-05-19,95.4925,96.1533,94.4373,95.098,28117850
AAPL,2022-05-20,99.1464,99.6832,98.209,98.7458,16340110
AAPL,2022-05-23,100.8565,102.0065,100.289,101.4389,26198590
AAPL,2022-05-24,105.1519,105.9601,103.915,104.7232,7240327
AAPL,2022-05-25,104.455,104.7167,103.3963,103.6579,30915838
AAPL,2022-05-26,101.0561,102.3528,100.3298,101.6265,13857261
AAPL,2022-05-27,100.9061,101.8949,100.3824,101.3712,30839934
AAPL,2022-05-30,102.0006,102.8588,100.626,101.4842,16883239
AAPL,2022-05-31,103.8704,104.202,103.3979,103.7295,19237451
AAPL,2022-06-01,100.5536,101.2467,99.5841,100.2771,19235532
AAPL,2022-06-02,103.5682,104.1996,102.7607,103.3921,19204413
AAPL,2022-06-03,103.2672,104.0214,102.3117,103.0659,31436906
AAPL,2022-06-06,101.5119,102.4949,101.2068,102.1897,38683216
AAPL,2022-06-07,100.6664,101.3523,99.456,100.142,14022270
AAPL,2022-06-08,97.4484,98.0985,96.2316,96.8818,24916796
AAPL,2022-06-09,98.377,99.1504,97.7167,98.49,22709264
AAPL,2022-06-10,98.6131,99.3276,97.9201,98.6345,32478135
AAPL,2022-06-13,95.3865,96.8504,94.6585,96.1224,41322851
AAPL,2022-06-14,93.9055,94.7051,92.865,93.6646,21638676
AAPL,2022-06-15,93.3038,93.7247,92.6168,93.0377,41657415
AAPL,2022-06-16,96.1659,97.0315,95.3301,96.1958,37607812
AAPL,2022-06-17,96.2356,96.8325,95.1008,95.6976,7918863
AAPL,2022-06-20,92.7084,93.1493,92.4226,92.8635,25693539
AAPL,2022-06-21,92.6691,92.9407,92.1366,92.4082,16823477
AAPL,2022-06-22,91.437,92.3657,90.9768,91.9055,41068956
AAPL,2022-06-23,87.0694,87.81,86.3391,87.0797,7257838
AAPL,2022-06-24,86.9093,87.6643,86.2302,86.9852,49590923
AAPL,2022-06-27,86.6819,87.4105,85.8558,86.5843,27099300
AAPL,2022-06-28,87.6362,88.3585,87.0761,87.7984,24192477
AAPL,2022-06-29,91.046,91.6344,90.5174,91.1059,35363791
AAPL,2022-06-30,93.5668,93.9028,92.8459,93.1819,17635661
AAPL,2022-07-01,92.4797,93.142,92.0199,92.6821,11601417
AAPL,2022-07-04,89.9254,91.1753,89.4036,90.6536,29116038
AAPL,2022-07-05,96.2763,96.5783,95.1394,95.4414,19978796
AAPL,2022-07-06,96.2145,96.6115,95.1575,95.5545,49356531
AAPL,2022-07-07,94.9636,96.2489,94.2958,95.5811,36048571
AAPL,2022-07-08,95.8645,96.6304,94.7691,95.535,40028092
AAPL,2022-07-11,95.673,96.8722,94.7151,95.9143,20787044
AAPL,2022-07-12,95.7637,96.6721,94.7293,95.6377,38706524
AAPL,2022-07-13,94.6858,95.3778,93.8547,94.5467,27955970
AAPL,2022-07-14,93.4087,94.0475,92.8794,93.5183,1069518
AAPL,2022-07-15,93.0908,94.1366,92.4112,93.457,17953571
AAPL,2022-07-18,92.1276,93.2227,91.3518,92.4468,28082158
AAPL,2022-07-19,90.7207,91.4469,90.4119,91.1382,26286067
AAPL,2022-07-20,90.9525,91.8415,90.4434,91.3324,22978898
AAPL,2022-07-21,90.8373,91.6673,90.0378,90.8678,41784489
AAPL,2022-07-22,93.3075,94.1463,92.8038,93.6426,24464980
AAPL,2022-07-25,89.1099,89.7128,88.2041,88.8071,37753471
AAPL,2022-07-26,91.442,92.069,90.14,90.767,44640858
AAPL,2022-07-27,92.7876,93.4189,92.4262,93.0575,20553590
AAPL,2022-07-28,89.3844,89.8502,88.8118,89.2776,3318620
AAPL,2022-07-29,88.8893,89.3334,88.2236,88.6678,38041811
AAPL,2022-08-01,88.2192,88.4565,87.7742,88.0115,11949445
AAPL,2022-08-02,85.601,85.8304,85.3391,85.5685,13063550
AAPL,2022-08-03,84.5605,85.2967,83.5115,84.2477,8300259
AAPL,2022-08-04,82.5957,82.9705,82.0223,82.397,7295425
AAPL,2022-08-05,84.8078,85.8808,84.2629,85.3359,10472917
AAPL,2022-08-08,87.3257,87.7379,86.5357,86.9478,3429151
AAPL,2022-08-09,89.5831,90.4352,88.3352,89.1874,34596175
AAPL,2022-08-10,90.1387,90.8862,89.7365,90.484,43113988
AAPL,2022-08-11,88.4804,88.9867,87.9574,88.4637,15700387
AAPL,2022-08-12,87.8396,88.6314,86.7487,87.5405,29834845
AAPL,2022-08-15,88.309,89.1807,87.5298,88.4015,6521452
AAPL,2022-08-16,86.7298,87.0658,85.9309,86.2669,41404754
AAPL,2022-08-17,88.5402,89.2857,86.7604,87.5059,42505238
AAPL,2022-08-18,86.7441,87.6033,86.2271,87.0863,26667617
AAPL,2022-08-19,85.8391,86.9651,85.3099,86.4359,26492108
AAPL,2022-08-22,87.8069,88.1139,87.3668,87.6738,4777341
AAPL,2022-08-23,88.7754,89.05,88.1816,88.4562,32278965
AAPL,2022-08-24,87.7186,88.519,87.0196,87.8199,43211548
AAPL,2022-08-25,90.5331,91.0924,89.3206,89.88,5585315
AAPL,2022-08-26,87.3688,88.4656,86.8607,87.9575,48614485
AAPL,2022-08-29,89.3563,90.0661,88.3379,89.0477,40453363
AAPL,2022-08-30,89.8373,90.853,89.0947,90.1103,22753779
AAPL,2022-08-31,90.3241,90.6547,89.2236,89.5542,2770403
AAPL,2022-09-01,91.0382,91.6761,89.5023,90.1402,49291558
AAPL,2022-09-02,87.5757,88.2217,87.2667,87.9127,8568370
AAPL,2022-09-05,89.3064,90.281,88.5779,89.5525,22706642
AAPL,2022-09-06,89.6054,90.268,88.5592,89.2219,33126501
AAPL,2022-09-07,88.1231,89.1482,87.2689,88.294,27442309
AAPL,2022-09-08,90.1455,90.438,89.8735,90.166,1506995
AAPL,2022-09-09,88.916,89.1763,88.6444,88.9047,3185454
AAPL,2022-09-12,85.6057,86.8343,85.2067,86.4353,40816526
AAPL,2022-09-13,83.78,84.1597,83.4061,83.7858,3072723
AAPL,2022-09-14,84.515,85.1766,84.1459,84.8075,6227528
AAPL,2022-09-15,82.4594,83.4318,81.6909,82.6633,28346769
AAPL,2022-09-16,86.2339,86.6082,85.2416,85.6159,1287635
AAPL,2022-09-19,81.6082,82.497,81.2354,82.1242,1583510
AAPL,2022-09-20,85.3038,86.0001,84.2621,84.9584,16358589
AAPL,2022-09-21,85.1987,85.8188,84.6976,85.3177,17760394
AAPL,2022-09-22,85.0337,85.8618,84.3248,85.1528,5722340
AAPL,2022-09-23,84.5627,84.8146,83.978,84.2299,17744725
AAPL,2022-09-26,85.0493,85.572,84.3822,84.9049,16845187
AAPL,2022-09-27,85.0831,85.3166,84.6076,84.841,22556188
AAPL,2022-09-28,87.1538,87.4114,86.4764,86.734,24113003
AAPL,2022-09-29,86.7883,87.7407,85.98,86.9323,14334305
AAPL,2022-09-30,86.9271,87.5031,86.6181,87.1941,36247913
AAPL,2022-10-03,86.0926,87.1243,85.5305,86.5623,31186120
AAPL,2022-10-04,86.1069,86.9465,85.6241,86.4637,20838558
AAPL,2022-10-05,88.2805,88.7246,86.5535,86.9976,18377414
AAPL,2022-10-06,84.5956,85.3731,83.2948,84.0723,34952323
AAPL,2022-10-07,81.2829,82.0537,81.0649,81.8357,37635794
AAPL,2022-10-10,82.5121,83.6825,81.8909,83.0613,35595998
AAPL,2022-10-11,83.5465,84.357,82.5351,83.3457,14627775
AAPL,2022-10-12,83.2668,83.8232,82.4831,83.0395,31418772
AAPL,2022-10-13,83.2981,84.0895,82.2788,83.0702,29890300
AAPL,2022-10-14,83.543,83.8916,83.3011,83.6496,36173714
AAPL,2022-10-17,82.6996,83.2183,82.2328,82.7515,4434078
AAPL,2022-10-18,81.6069,81.9696,81.1107,81.4733,11223903
AAPL,2022-10-19,81.8282,82.481,81.1403,81.7931,44013953
AAPL,2022-10-20,79.3181,80.999,78.5273,80.2082,22219187
AAPL,2022-10-21,80.7728,81.2235,80.4151,80.8657,39405257
AAPL,2022-10-24,77.8258,78.7374,77.2469,78.1585,25100993
AAPL,2022-10-25,79.8538,80.1718,79.4659,79.7839,41360129
AAPL,2022-10-26,81.7438,82.2866,79.9987,80.5416,10275707
AAPL,2022-10-27,81.1038,81.5879,80.471,80.9551,40149527
AAPL,2022-10-28,82.4325,83.3702,81.6242,82.5619,8438096
AAPL,2022-10-31,85.7517,86.3547,84.7553,85.3583,4053407
AAPL,2022-11-01,87.3179,87.764,86.6616,87.1077,30311119
AAPL,2022-11-02,84.1353,84.417,83.6772,83.9589,19194447
AAPL,2022-11-03,82.0859,82.3833,81.5401,81.8375,34962406
AAPL,2022-11-04,81.6523,81.9909,80.4826,80.8212,34276830
AAPL,2022-11-07,80.4062,81.2178,80.0518,80.8634,7818922
AAPL,2022-11-08,81.8984,82.624,80.9794,81.705,47270592
AAPL,2022-11-09,80.1546,81.0679,79.6143,80.5276,18929098
AAPL,2022-11-10,81.0535,81.5728,80.3096,80.8289,41010614
AAPL,2022-11-11,79.2513,79.8846,78.9837,79.617,25895828
AAPL,2022-11-14,78.485,79.3532,77.7811,78.6492,41553798
AAPL,2022-11-15,76.3545,77.0731,75.7488,76.4674,3471321
AAPL,2022-11-16,75.4346,75.6604,74.8426,75.0684,35254702
AAPL,2022-11-17,73.4017,73.9723,72.4956,73.0662,26256241
AAPL,2022-11-18,71.2076,72.1252,70.7364,71.6539,16393675
AAPL,2022-11-21,73.2,73.4278,72.9521,73.1799,39177374
AAPL,2022-11-22,71.5487,72.2298,71.1224,71.8035,10449168
AAPL,2022-11-23,75.2088,76.1494,74.7444,75.685,34746890
AAPL,2022-11-24,76.3525,76.7216,76.0664,76.4355,33589147
AAPL,2022-11-25,76.6002,77.4545,75.8643,76.7186,33250847
AAPL,2022-11-28,76.3278,76.9971,74.7435,75.4128,31896091
AAPL,2022-11-29,76.642,77.2169,75.9015,76.4764,44866822
AAPL,2022-11-30,75.0803,76.0522,74.6292,75.601,13998017
AAPL,2022-12-01,75.5717,76.2092,75.1482,75.7857,38451369
AAPL,2022-12-02,80.1745,80.7634,79.1783,79.7672,27574615
AAPL,2022-12-05,80.4454,80.9701,79.0893,79.6141,40052395
AAPL,2022-12-06,80.8192,81.7069,80.5775,81.4652,5102553
AAPL,2022-12-07,79.5725,80.8371,79.0629,80.3275,29266442
AAPL,2022-12-08,81.0223,81.7084,79.5852,80.2714,45674343
AAPL,2022-12-09,83.3272,83.8216,82.6708,83.1652,9434858
AAPL,2022-12-12,81.7723,82.3662,81.535,82.1289,46948234
AAPL,2022-12-13,85.3882,86.1033,84.4455,85.1606,14474284
AAPL,2022-12-14,85.2363,86.721,84.8899,86.3746,44293890
AAPL,2022-12-15,85.4098,85.789,85.0292,85.4084,48890626
AAPL,2022-12-16,86.6373,86.9604,86.1724,86.4955,20794409
AAPL,2022-12-19,88.602,89.0409,87.7555,88.1944,3112368
AAPL,2022-12-20,88.8453,90.0281,88.1153,89.298,28609269
AAPL,2022-12-21,86.5743,87.1278,85.9838,86.5373,41373185
AAPL,2022-12-22,84.8932,85.6322,84.549,85.2879,1876336
AAPL,2022-12-23,84.9751,85.746,84.0958,84.8667,46773455
AAPL,2022-12-26,84.3611,85.5113,83.5902,84.7405,24213953
AAPL,2022-12-27,85.6239,86.5737,84.8492,85.7989,6782197
AAPL,2022-12-28,85.6757,86.4739,85.3062,86.1044,31869533
AAPL,2022-12-29,84.1082,84.6015,83.342,83.8353,14317715
AAPL,2022-12-30,84.8378,85.673,83.6399,84.4752,45228261
AAPL,2023-01-02,85.4128,86.222,84.7039,85.5131,12898651
